club,last_name,first_name,position,base_salary,guaranteed_compensation
Portland Timbers,Miller,Roy,D,150000.0,150000.0
Portland Timbers,Myers,Chance,D,125004.0,125004.0
Portland Timbers,Nagbe,Darlington,M/F,550000.0,565000.0
Portland Timbers,Okugo,Amobi,D-M,65004.0,187941.5
Portland Timbers,Olum,Lawrence,M,142500.0,157500.0
Portland Timbers,Powell,Alvas,D,115000.0,123700.0
Portland Timbers,Ridgewell,Liam,D,615000.0,615000.0
Portland Timbers,Valentin,Zarek,D,110000.0,110000.0
Portland Timbers,Valeri,Diego,M,2227500.0,2607500.0
Portland Timbers,Zemanski,Ben,M,105000.0,109000.0
Real Salt Lake,Acosta,Danilo,M,65625.0,65625.0
Real Salt Lake,Allen,Jordan,M,178000.0,178000.0
Real Salt Lake,Barrett,Chad,F,99000.0,105000.0
Real Salt Lake,Beckerman,Kyle,M,750000.0,825000.0
Real Salt Lake,Beltran,Anthony,D,220000.0,230950.0
Real Salt Lake,Dunk,Reagan,D,53004.0,53004.0
Real Salt Lake,Fernandez,Eduardo,GK,66150.0,66150.0
Real Salt Lake,Glad,Justen,D,225000.0,246700.0
Real Salt Lake,Hernandez,Jose,M,53004.0,56379.0
Real Salt Lake,Holness,Omar,F,110000.0,133500.0
Real Salt Lake,Horst,David,D,110004.0,115004.0
Real Salt Lake,Lennon,Brooks,F,53004.0,53004.0
Real Salt Lake,Maund,Aaron,D,165000.0,174437.5
Real Salt Lake,Movsisyan,Yura,F,1750000.0,1973750.0
Real Salt Lake,Mulholland,Luke,M,172500.0,172500.0
Real Salt Lake,Phillips,Demar,D,155004.0,162837.33
Real Salt Lake,Plata,Joao,F,350000.04,400000.04
Real Salt Lake,Rimando,Nick,GK,450000.0,470000.0
Real Salt Lake,Rusnak,Albert,M,825000.0,882812.5
Real Salt Lake,Saucedo,Sebastian,M,90000.0,100500.0
Real Salt Lake,Schmidt,Justin,D,53004.0,53004.0
Real Salt Lake,Schuler,Chris,D,127500.0,132500.0
Real Salt Lake,Silva,Luis,M-F,200004.0,208670.67
Real Salt Lake,Sunday,Stephen,M,240000.0,253000.0
Real Salt Lake,Van Oekel,Matt,GK,96000.0,96000.0
Real Salt Lake,Velazco,Ricardo,F,65633.4,65633.4
Real Salt Lake,Wingert,Chris,D,134004.0,145394.0
Seattle Sounders FC,Adekoya,Seyi,F,53004.0,53004.0
Seattle Sounders FC,Alfaro,Tony,D,54075.0,54075.0
Seattle Sounders FC,Alonso,Osvaldo,M,1100000.0,1141667.0
Seattle Sounders FC,Bruin,Will,F,325000.0,326666.67
Seattle Sounders FC,Delem,Jordy,M,53004.0,53004.0
Seattle Sounders FC,Dempsey,Clint,F,3200000.0,3892933.5
Seattle Sounders FC,Evans,Brad,D-M,300000.0,338501.25
Seattle Sounders FC,Fernandez,Alvaro,M,264000.0,294000.0
Seattle Sounders FC,Fisher,Oniel,M-D,65625.0,65625.0
Seattle Sounders FC,Frei,Stefan,GK,250000.0,256250.0
Seattle Sounders FC,Jones,Joevin,D,90000.0,96166.67
Seattle Sounders FC,Kovar,Aaron,M,66150.0,66350.0
Seattle Sounders FC,Lodeiro,Nicolas,M,1371428.57,1743428.57
Seattle Sounders FC,Mansaray,Victor,F,65625.0,69125.0
Seattle Sounders FC,Marshall,Chad,D,350000.0,366250.0
Seattle Sounders FC,Mathers,Zach,M,53004.0,53004.0
Seattle Sounders FC,Meredith,Bryan,GK,66150.0,66150.0
Seattle Sounders FC,Miller,Tyler,GK,65633.4,65633.4
Seattle Sounders FC,Morris,Jordan,F,225000.0,237500.0
Seattle Sounders FC,Roldan,Cristian,M,115000.0,137000.0
Seattle Sounders FC,Shipp,Harrison,M,144999.96,144999.96
Seattle Sounders FC,Svensson,Gustav,M,170000.04,170000.04
Seattle Sounders FC,Tolo,Nouhou,D,52999.92,52999.92
Seattle Sounders FC,Torres,Roman,D,433000.0,508812.5
Seattle Sounders FC,Wingo,Henry,D-M,53004.0,53004.0
San Jose Earthquakes,Alashe,Fatai,M,98175.0,114425.0
San Jose Earthquakes,Amarikwa,Quincy,F,256500.0,270166.67
San Jose Earthquakes,Barrera,Leandro,F,100000.0,100000.0
San Jose Earthquakes,Bernardez,Victor,D,225000.0,266600.0
San Jose Earthquakes,Bersano,Matt,GK,65004.0,65004.0
San Jose Earthquakes,Bingham,David,GK,190000.0,197750.0
San Jose Earthquakes,Cato,Cordell,M,137000.0,138666.67
San Jose Earthquakes,Ceren,Darwin,M,200000.0,249375.0
San Jose Earthquakes,Colvey,Kip,D,54075.0,54075.0
San Jose Earthquakes,Cummings,Harold,D,249996.0,300662.67
San Jose Earthquakes,Dawkins,Simon,M,800000.0,800000.0
San Jose Earthquakes,Francis,Shaun,D,115000.0,123333.33
San Jose Earthquakes,Godoy,Anibal,M,229992.0,256242.0
San Jose Earthquakes,Hoesen,Danny,F,425004.0,503129.0
San Jose Earthquakes,Hyka,Jahmir,M,470004.0,520004.0
San Jose Earthquakes,Imperiale,Andres,D,105000.0,107500.0
San Jose Earthquakes,Jungwirth,Florian,D-M,450000.0,516667.07
San Jose Earthquakes,Lima,Nick,D,80004.0,86208.03
San Jose Earthquakes,Mfeka,Lindo,M-F,53004.0,53004.0
San Jose Earthquakes,Pelosi,Marc,M,65004.0,75004.0
San Jose Earthquakes,Salinas,Shea,M,185000.0,185000.0
San Jose Earthquakes,Sarkodie,Kofi,D,135000.0,140000.0
San Jose Earthquakes,Silva,Matheus,M,65000.0,65000.0
San Jose Earthquakes,Tarbell,Andrew,GK,80000.0,94000.0
San Jose Earthquakes,Thompson,Tommy,M,150000.0,155000.0
San Jose Earthquakes,Urena,Marco,F,275004.0,289420.67
San Jose Earthquakes,Wondolowski,Chris,F,800000.0,800000.0
San Jose Earthquakes,Wynne,Marvell,D,245808.0,257058.0
San Jose Earthquakes,Yueill,Jackson,M,124992.0,175992.0
Toronto FC,Alseth,Oyvind,M-D,53004.0,53004.0
Toronto FC,Altidore,Jozy,F,4875000.0,4875000.0
Toronto FC,Aubrey,Brandon,D,75000.0,93750.0
Toronto FC,Beitashour,Steven,D,250000.0,264000.0
Toronto FC,Bono,Alex,GK,70000.0,90200.0
Toronto FC,Bradley,Michael,M,6000000.0,6500000.0
Toronto FC,Camargo,Sergio,M,65004.0,65004.0
Toronto FC,Chapman,Jay,M,90000.0,108500.0
Toronto FC,Cheyrou,Benoit,M,65004.0,65004.0
Toronto FC,Cooper,Armando,M,189000.0,202333.33
Toronto FC,Delgado,Marco,M,210000.0,210000.0
Toronto FC,Edwards,Raheem,F,53004.0,53004.0
Toronto FC,Endoh,Tsubasa,F,54075.0,54075.0
Toronto FC,Giovinco,Sebastian,F,5600000.0,7115555.67
Toronto FC,Hagglund,Nick,D,100008.0,109633.0
Toronto FC,Hamilton,Jordan,F,69457.5,81957.5
Toronto FC,Hernandez,Jason,D,65004.0,65004.0
Toronto FC,Irwin,Clint,GK,200004.0,211316.7
Toronto FC,Mavinga,Chris,D,265008.0,300691.6
Toronto FC,Moor,Drew,D,246750.0,261750.0
Toronto FC,Morgan,Ashtone,D,100008.0,101508.0
Toronto FC,Morrow,Justin,D,210000.0,226666.67
Toronto FC,Osorio,Jonathan,M,191762.5,200237.13
Toronto FC,Pais,Mark,GK,65004.0,65004.0
Toronto FC,Ricketts,Tosaint,F,180000.0,193166.67
Toronto FC,Vazquez,Victor,M,630000.0,700000.0
Toronto FC,Zavaleta,Eriq,D,102850.0,133450.0
Vancouver Whitecaps,Adekugbe,Samuel,D,80000.0,85000.0
Vancouver Whitecaps,Bolanos,Christian,M,250000.0,253500.0
Vancouver Whitecaps,Bustos,Marco,M,65625.0,70475.0
Vancouver Whitecaps,Davies,Alphonso,M,65000.0,65000.0
Vancouver Whitecaps,de Jong,Marcel,D-M,140000.0,140000.0
Vancouver Whitecaps,Dean,Christian,D,121000.0,202000.0
Vancouver Whitecaps,Edgar,David,D,175000.0,183833.33
Vancouver Whitecaps,Flores,Deybi,M,66000.0,71885.0
Vancouver Whitecaps,Froese,Kianz,M,69300.0,73800.0
Vancouver Whitecaps,Greig,Kyle,F,65004.0,66849.0
Vancouver Whitecaps,Harvey,Jordan,D,180000.0,180000.0
Vancouver Whitecaps,Hurtado,Erik,F/M,125000.0,131250.0
Vancouver Whitecaps,Jacobson,Andrew,M,150000.0,175000.0
Vancouver Whitecaps,Laba,Matias,M,725000.0,885500.0
Vancouver Whitecaps,Levis,Brett,D,65000.0,67500.0
Vancouver Whitecaps,McKendry,Ben,M,65000.0,65000.0
Vancouver Whitecaps,Mezquida,Nicolas,M-F,120000.0,120000.0
Vancouver Whitecaps,Montero,Fredy,F,1400000.04,1800000.04
Vancouver Whitecaps,Nerwinski,Jake,D,65004.0,65004.0
Vancouver Whitecaps,Ousted,David,GK,360000.0,378933.33
Vancouver Whitecaps,Parker,Tim,D,80850.0,99600.0
Vancouver Whitecaps,Reyna,Yordy,M-F,440000.04,533700.04
Vancouver Whitecaps,Richey,Spencer,GK,65004.0,65004.0
Vancouver Whitecaps,Rosales,Mauro,M,65004.0,65004.0
Vancouver Whitecaps,Seiler,Cole,D,54075.0,54075.0
Vancouver Whitecaps,Shea,Brek,M-D,625000.0,670000.0
Vancouver Whitecaps,Tchani,Tony,M,275000.0,308333.33
Vancouver Whitecaps,Techera,Cristian,M,352000.0,377000.0
Vancouver Whitecaps,Teibert,Russell,M,126500.0,194000.0
Vancouver Whitecaps,Tornaghi,Paolo,GK,80000.0,80000.0
Vancouver Whitecaps,Waston,Kendall,D,350000.0,368125.0
Vancouver Whitecaps,Williams,Sheanon,D,175000.0,184000.0
,Babouli,Mo,F,54075.0,54075.0
,Ramajo,David Mateos,D,420000.0,453333.33
