club,last_name,first_name,position,base_salary,guaranteed_compensation
Seattle Sounders FC,Ockford,Jimmy,D,63000.0,63000.0
Seattle Sounders FC,Remick,Dylan,D,63000.0,63000.0
Seattle Sounders FC,Roldan,Cristian,M,95000.0,117000.0
Seattle Sounders FC,Scott,Zach,D,62500.0,62500.0
Seattle Sounders FC,Sturgis,Nathan,M,62508.0,62508.0
Seattle Sounders FC,Torres,Roman,D,416000.0,491812.5
Seattle Sounders FC,Valdez,Nelson,F,1200000.0,1455000.0
San Jose Earthquakes,Alashe,Fatai,M,74250.0,90500.0
San Jose Earthquakes,Amarikwa,Quincy,F,247000.0,260666.67
San Jose Earthquakes,Barrera,Leandro,M,75000.0,75000.0
San Jose Earthquakes,Barrett,Chad,F,90000.0,95500.0
San Jose Earthquakes,Bernardez,Victor,D,210000.0,251600.0
San Jose Earthquakes,Bingham,David,GK,145000.0,152750.0
San Jose Earthquakes,Cato,Cordell,M-D,112500.0,114166.67
San Jose Earthquakes,Colvey,Kip,D,51499.92,51499.92
San Jose Earthquakes,Dawkins,Simon,M,800000.0,800000.0
San Jose Earthquakes,Emeghara,Innocent,F,988000.0,1300000.0
San Jose Earthquakes,Francis,Shaun,D,95000.0,103333.33
San Jose Earthquakes,Godoy,Anibal,M,216000.0,242250.0
San Jose Earthquakes,Goodson,Clarence,D,315000.0,342000.0
San Jose Earthquakes,Imperiale,Andres,D,85000.0,87500.0
San Jose Earthquakes,Jahn,Adam,F,67500.0,67500.0
San Jose Earthquakes,Lenhart,Steven,F,170000.0,179083.33
San Jose Earthquakes,Meredith,Bryan,GK,63000.0,63000.0
San Jose Earthquakes,Pelosi,Marc,M,72000.0,84500.0
San Jose Earthquakes,Perez Garcia,Matias,M,250000.0,250000.0
San Jose Earthquakes,Quintero,Alberto,M,169992.0,190717.0
San Jose Earthquakes,Salinas,Shea,M,163125.0,166458.33
San Jose Earthquakes,Sarkodie,Kofi,D,62500.0,62500.0
San Jose Earthquakes,Sherrod,Mark,F,63000.0,63000.0
San Jose Earthquakes,Silva,Matheus,M,52500.0,52500.0
San Jose Earthquakes,Stewart,Jordan,D-M,100000.0,100000.0
San Jose Earthquakes,Tarbell,Andrew,GK,70000.0,84000.0
San Jose Earthquakes,Thompson,Tommy,M,150000.0,155000.0
San Jose Earthquakes,Wondolowski,Chris,F,650000.0,700000.0
San Jose Earthquakes,Wynne,Marvell,D,213750.0,224375.0
Toronto FC,Altidore,Jozy,F,4825000.0,4825000.0
Toronto FC,Babouli,Mo,F,51500.0,51500.0
Toronto FC,Beitashour,Steven,D,230000.0,244000.0
Toronto FC,Bloom,Mark,D,94500.0,101848.89
Toronto FC,Bono,Alex,GK,65000.0,85200.0
Toronto FC,Bradley,Michael,M,6000000.0,6500000.0
Toronto FC,Chapman,Jay,M,75000.0,93500.0
Toronto FC,Cheyrou,Benoit,M,250000.0,259333.33
Toronto FC,Delgado,Marco,M,100000.0,102500.0
Toronto FC,Endoh,Tsubasa,F,51500.0,51500.0
Toronto FC,Giovinco,Sebastian,F,5600000.0,7115555.67
Toronto FC,Hagglund,Nick,D,63000.0,63000.0
Toronto FC,Hamilton,Jordan,F,66150.0,78650.0
Toronto FC,Irwin,Clint,GK,95000.0,107000.0
Toronto FC,Johnson,Will,M,375000.0,395333.33
Toronto FC,Lovitz,Daniel,M,63000.0,63000.0
Toronto FC,Mannella,Chris,M,63000.0,63000.0
Toronto FC,Moor,Drew,D,235000.0,250000.0
Toronto FC,Morgan,Ashtone,D,120000.0,132000.0
Toronto FC,Morrow,Justin,D,200000.0,216666.67
Toronto FC,Osorio,Jonathan,M,166750.0,174570.68
Toronto FC,Perquis,Damien,D,378000.0,427500.0
Toronto FC,Roberts,Quillan,GK,63000.0,63000.0
Toronto FC,Simonin,Clement,D,63000.0,63000.0
Toronto FC,Williams,Josh,D,131250.0,131250.0
Toronto FC,Zavaleta,Eriq,F,110000.0,140600.0
Vancouver Whitecaps,Adekugbe,Samuel,D,70000.0,75000.0
Vancouver Whitecaps,Aird,Fraser,D-M,51500.0,58625.0
Vancouver Whitecaps,Bolanos,Christian,M,250000.0,253500.0
Vancouver Whitecaps,Bustos,Marco,M,62500.0,67350.0
Vancouver Whitecaps,Carducci,Marco,GK,63000.0,63000.0
Vancouver Whitecaps,Dean,Christian,D,110000.0,191000.0
Vancouver Whitecaps,Flores,Deybi,M,62500.0,68385.0
Vancouver Whitecaps,Froese,Kianz,M,66000.0,70500.0
Vancouver Whitecaps,Harvey,Jordan,D,165000.0,165000.0
Vancouver Whitecaps,Hurtado,Erik,F/M,86091.5,121091.5
Vancouver Whitecaps,Jacobson,Andrew,M,62500.08,87500.08
Vancouver Whitecaps,Kah,Pa Modou,D,97000.0,101850.0
Vancouver Whitecaps,Kudo,Masato,F,310000.0,314000.0
Vancouver Whitecaps,Laba,Matias,M,560000.0,720500.0
Vancouver Whitecaps,Manneh,Kekuta,M-F,127500.0,157000.0
Vancouver Whitecaps,McKendry,Ben,M,52500.0,52500.0
Vancouver Whitecaps,Mezquida,Nicolas,M-F,88000.0,88000.0
Vancouver Whitecaps,Morales,Pedro,M,1232500.0,1258900.0
Vancouver Whitecaps,Ousted,David,GK,360000.0,378933.33
Vancouver Whitecaps,Parker,Tim,D,66000.0,84750.0
Vancouver Whitecaps,Perez,Blas,F,215000.0,215000.0
Vancouver Whitecaps,Rivero,Octavio,F,890850.0,890850.0
Vancouver Whitecaps,Seiler,Cole,D,51500.0,51500.0
Vancouver Whitecaps,Smith,Jordan,D,115000.0,122743.0
Vancouver Whitecaps,Techera,Cristian,M,320000.0,345000.0
Vancouver Whitecaps,Teibert,Russell,M,115000.0,182500.0
Vancouver Whitecaps,Tornaghi,Paolo,GK,62500.0,62500.0
Vancouver Whitecaps,Waston,Kendall,D,300000.0,318125.0
,Gargan,Dan,D,145000.0,145000.0
,Martinez,Cristian,M,62508.0,67008.0
,Moore,Luke,F,115000.0,137500.0
,Nyassi,Sanna,M,135000.0,141250.0
,Ovalle,Adolfo,M,63000.0,73500.0
,Tshuma,Schillo,F,81999.96,119999.96
