club,last_name,first_name,position,base_salary,guaranteed_compensation
Colorado Rapids,Cummings,Omar,F,30000.0,30000.0
Colorado Rapids,DiRaimondo,John,M,12900.0,12900.0
Colorado Rapids,Erpen,Facundo,D,115000.0,115000.0
Colorado Rapids,Gargan,Daniel,M,30000.0,30000.0
Colorado Rapids,Gomez,Hercules,F,49350.0,49350.0
Colorado Rapids,Harvey,Jordan,D,17700.0,17700.0
Colorado Rapids,Hernandez,Nicolas,F,130000.0,132400.0
Colorado Rapids,Hughes,Justin,GK,12900.0,12900.0
Colorado Rapids,Ihemelu,Ugo,D,55000.0,55000.0
Colorado Rapids,Keel,Stephen,D,17700.0,17700.0
Colorado Rapids,Kimura,Kosuke,M,12900.0,12900.0
Colorado Rapids,Kirovski,Jovan,F,200000.0,200000.0
Colorado Rapids,LaBrocca,Nick,M,12900.0,12900.0
Colorado Rapids,Mastroeni,Pablo,M-D,280000.0,298000.0
Colorado Rapids,Osorno,Daniel,F,138000.0,143000.0
Colorado Rapids,Peterson,Jacob,F,70000.0,88750.0
Colorado Rapids,Petke,Mike,D,126000.0,126000.0
Colorado Rapids,Prideaux,Brandon,D,76403.0,76403.0
Colorado Rapids,Sanneh,Tony,D,60000.0,60000.0
Colorado Rapids,Thornton,Zach,GK,57600.0,57600.0
Colorado Rapids,Wasson,Daniel,D,17700.0,17700.0
Colorado Rapids,Wilmes,Clifton,D,12900.0,12900.0
FC Dallas,Alvarez,Arturo,M,32819.0,46019.0
FC Dallas,Botero,Juan Sebastian,M,12900.0,12900.0
FC Dallas,Burse,Ray,GK,17700.0,17700.0
FC Dallas,Cooper,Kenny,F,80000.0,83000.0
FC Dallas,Daniels,Andrew,D,12900.0,12900.0
FC Dallas,De Oliveira,Denilson,M,872736.0,879936.0
FC Dallas,Dello-Russo,Michael,D,12900.0,12900.0
FC Dallas,Gbandi,Chris,D,100000.0,103750.0
FC Dallas,Gbandi,Sandy,M,12900.0,12900.0
FC Dallas,Goodson,Clarence,D,48378.75,53378.75
FC Dallas,Hislop,Shaka,GK,220800.0,220800.0
FC Dallas,Ibrahim,Abdus,F,50000.0,83000.0
FC Dallas,Jones,Scott,M,12900.0,12900.0
FC Dallas,McCarty,Dax,M,33000.0,45500.0
FC Dallas,Mina,Roberto,F,80000.0,80000.0
FC Dallas,Moor,Drew,D,53350.0,65850.0
FC Dallas,Oduro,Dominic,F,30000.0,30000.0
FC Dallas,Pereira,Ricardo,F,30000.0,30000.0
FC Dallas,Pitchkolan,Aaron,M,17700.0,17700.0
FC Dallas,Rhine,Bobby,D,60000.0,62500.0
FC Dallas,Ricchetti,Pablo,M,120000.0,126625.0
FC Dallas,Ruiz,Carlos,F,325000.0,435000.0
FC Dallas,Sala,Dario,GK,110000.0,119875.0
FC Dallas,Saragosa,Marcelo,M,67008.0,71883.0
FC Dallas,Serioux,Adrian,D,108000.0,120500.0
FC Dallas,Thompson,Abe,F,30000.0,30000.0
FC Dallas,Toja,Juan Carlos,M,100008.0,100008.0
FC Dallas,Wagenfuhr,David,D,30870.0,30870.0
FC Dallas,Wagner,Blake,D,33000.0,45500.0
FC Dallas,Wallace,Anthony,M,45000.0,78000.0
FC Dallas,Yi,Alex,D,30870.0,30870.0
DC United,Addlery,Nicholas,F,36000.0,36000.0
DC United,Arguez,Bryan,M-D,45000.0,76200.0
DC United,Boswell,Robert,D,30870.0,30870.0
DC United,Burch,Marc,D,30000.0,30000.0
DC United,Carreiro da Silva,Fred,M-F,190008.0,222008.0
DC United,Carroll,Brian,M,115000.0,118750.0
DC United,Carroll,Jeff,M-D,12900.0,12900.0
DC United,Crowe,Shawn,GK,12900.0,12900.0
DC United,DeRoux,Stephen,M,12900.0,12900.0
DC United,Dyachenko,Rod,M,17700.0,17700.0
DC United,Emilio,Luciano,F,265000.0,293125.0
DC United,Gomez,Cristian,M,216000.0,218500.0
DC United,Gros,Joshua,M,72500.0,75000.0
DC United,Kpene,Guy,F,30000.0,30000.0
DC United,McTavish,Devon,M,30000.0,30000.0
DC United,Mediate,Stanton,M-F,30000.0,30000.0
DC United,Moose,Justin,M,17700.0,17700.0
DC United,Moreno,Jaime,F,250000.0,275000.0
DC United,Mupier,Mira,F,12900.0,12900.0
DC United,Namoff,Bryan,D,85000.0,88750.0
DC United,Nolly,Jay,GK,36000.0,36000.0
DC United,North,Brad,F,12900.0,12900.0
DC United,Olsen,Ben,M,155000.0,177500.0
DC United,Perkins,Troy,GK,85000.0,87500.0
DC United,Simms,Clyde,M,52500.0,53750.0
DC United,Vanney,Greg,D,216667.0,236667.0
DC United,Walker,Jamil,M-F,30870.0,30870.0
Houston Dynamo,Ashe,Corey,M,30000.0,30000.0
Houston Dynamo,Barrett,Wade,D,141750.0,141750.0
Houston Dynamo,Chabala,Mike,M,17700.0,17700.0
Houston Dynamo,Ching,Brian,F,220000.0,220000.0
Houston Dynamo,Clark,Ricardo,M,195000.0,195000.0
Houston Dynamo,Cochrane,Ryan,D,51149.0,66149.0
Houston Dynamo,Dalglish,Paul,F,96000.0,101000.0
Houston Dynamo,Davis,Brad,M,120000.0,120000.0
Houston Dynamo,DeRosario,Dwayne,M,324999.96,324999.96
Houston Dynamo,Ebert,Eric,M,12900.0,12900.0
Houston Dynamo,Hatzke,Nick,M,12900.0,12900.0
Houston Dynamo,Hayden,John-Michael,M,17700.0,17700.0
Houston Dynamo,Hoerner,Kenneth,M-F,12900.0,12900.0
Houston Dynamo,Holden,Stuart,M,31500.0,31500.0
Houston Dynamo,Ianni,Patrick,D,70000.0,103000.0
Houston Dynamo,James,Jordan,GK,12900.0,12900.0
Houston Dynamo,Jaqua,Nate,F,112500.0,119525.0
Houston Dynamo,Moloi,Mpho,M,17700.0,17700.0
Houston Dynamo,Mullan,Brian,M,125000.0,125000.0
Houston Dynamo,Mulrooney,Richard,M,220000.0,233200.0
Houston Dynamo,Ngwenya,Joseph,F,51148.13,62023.13
Houston Dynamo,Onstad,Pat,GK,168000.0,168000.0
Houston Dynamo,Robinson,Eddie,D,110000.0,110000.0
Houston Dynamo,Ustruck,Erik,M,12900.0,12900.0
Houston Dynamo,Waibel,Craig,D,85000.0,85000.0
Houston Dynamo,Wells,Zachary,GK,50400.0,50400.0
Houston Dynamo,Wondolowski,Chris,M,30000.0,30000.0
Sporting Kansas City,Arnaud,Davy,M,100000.0,101875.0
Sporting Kansas City,Burciaga,Jose,D,100000.0,102500.0
Sporting Kansas City,Colombano,Eloy,F-M,42000.0,42000.0
Sporting Kansas City,Conrad,Jimmy,D,194750.0,206000.0
Sporting Kansas City,Elcock,Edson,M-F,17700.0,17700.0
Sporting Kansas City,Garcia,Nick,D,131250.0,136250.0
Sporting Kansas City,Godbolt,Aaron John,M,17700.0,17700.0
Sporting Kansas City,Guadarrama,Willy,F,12900.0,12900.0
Sporting Kansas City,Harrington,Michael,D,36000.0,53500.0
Sporting Kansas City,Hartman,Kevin,GK,150000.0,150000.0
Sporting Kansas City,Hohlbein,Aaron,M-D,30000.0,30000.0
Sporting Kansas City,Jewsbury,Jack,M-F,50000.0,50000.0
Sporting Kansas City,John,Will,M-F,33075.0,40575.0
Sporting Kansas City,Johnson,Eddie,F,750000.0,875000.0
Sporting Kansas City,Konopka,Chris,GK,12900.0,12900.0
Sporting Kansas City,Kraus,Michael,M-F,12900.0,12900.0
Sporting Kansas City,Kronberg,Eric,GK,30000.0,30000.0
Sporting Kansas City,Lowery,Amir,M,12900.0,12900.0
Sporting Kansas City,Marinelli,Carlos,M,165000.0,165000.0
Sporting Kansas City,McMahen,Ryan,M,30000.0,30000.0
Sporting Kansas City,Morsink,Kurt,M,30000.0,30000.0
Sporting Kansas City,Movsisyan,Yura,F,35750.0,45750.0
Sporting Kansas City,Pore,Ryan,F,44825.0,57325.0
Sporting Kansas City,Raybould,Ryan,D-M,30000.0,30000.0
Sporting Kansas City,Sealy,Scott,F,33075.0,33075.0
Sporting Kansas City,Victorine,Sasha,M,137500.0,140000.0
Sporting Kansas City,Wahl,Tyson,D,30000.0,30000.0
Sporting Kansas City,Watson,Lance,M,17700.0,17700.0
Sporting Kansas City,Zavagnin,Kerry,M,154000.0,154000.0
LA Galaxy,Albright,Chris,M-D,142500.0,142500.0
LA Galaxy,Beckham,David,M,5500000.08,6500000.04
LA Galaxy,Buddle,Edson,F,140000.0,150000.0
LA Galaxy,Cannon,Joe,GK,192000.0,192000.0
LA Galaxy,Caso,Mike,M,12900.0,12900.0
LA Galaxy,Cronin,Steve,GK,34728.75,42228.75
LA Galaxy,Donovan,Landon,F,900000.0,900000.0
LA Galaxy,Friesz,Lance,GK,12900.0,12900.0
LA Galaxy,Glinton,Gavin,F,50000.0,50000.0
LA Galaxy,Gordon,Alan,F,30870.0,30870.0
LA Galaxy,Gray,Kelly,M-D,85000.0,85000.0
LA Galaxy,Harden,Ty,D,30000.0,30000.0
LA Galaxy,Harmse,Kevin,M,40800.0,40800.0
LA Galaxy,Jazic,Ante,D-M,108000.0,114250.0
LA Galaxy,Jones,Cobi,M,95000.0,95000.0
LA Galaxy,Kirk,Quavas,F,75000.0,111500.0
LA Galaxy,Klein,Chris,M,180000.0,187250.0
LA Galaxy,Martino,Kyle,M,52500.0,55297.27
LA Galaxy,Pavon,Carlos,F,132000.0,141500.0
LA Galaxy,Randolph,Michael,D,17700.0,17700.0
LA Galaxy,Roberts,Troy,D,30000.0,30000.0
LA Galaxy,Sesay,Israel,F,45000.0,57083.33
LA Galaxy,Tudela,Josh,M,17700.0,17700.0
LA Galaxy,Vagenas,Peter,M,131250.0,131875.0
LA Galaxy,Veris,Kyle,D,17700.0,17700.0
LA Galaxy,Xavier,Abel,D,156000.0,156000.0
New England Revolution,Byrne,Bryan,M,30000.0,30000.0
New England Revolution,Cristman,Adam,F,17700.0,17700.0
New England Revolution,Dorman,Andy,M,30870.0,30870.0
New England Revolution,Flood,Gary,D,12900.0,12900.0
New England Revolution,Franchino,Joey,D,90000.0,90000.0
New England Revolution,Gonzalez,Miguel,M,12900.0,12900.0
New England Revolution,Heaps,Jay,D,110000.0,113750.0
New England Revolution,Helton,Kyle,D,12900.0,12900.0
New England Revolution,Igwe,Amaechi,F,45000.0,78000.0
New England Revolution,John,Avery,D,63000.0,63750.0
New England Revolution,Joseph,Shalrie,D,170625.0,180625.0
New England Revolution,Knighton,Brad,GK,12900.0,12900.0
New England Revolution,Larentowicz,Jeff,M,30000.0,30000.0
New England Revolution,Leonard,Marshall,M,47500.0,47500.0
New England Revolution,Loftus,Chris,F,12900.0,12900.0
New England Revolution,Noonan,Pat,F,225000.0,227500.0
New England Revolution,Oka,Arsene,M,12900.0,12900.0
New England Revolution,Parkhurst,Michael,D,80575.0,93075.0
New England Revolution,Ralston,Steve,M,150000.0,150000.0
New England Revolution,Reis,Matt,GK,150000.0,150000.0
New England Revolution,Riley,James,D-F,30870.0,30870.0
New England Revolution,Sims,Willie,F,35500.0,43000.0
New England Revolution,Smith,Khano,F,44100.0,44100.0
New England Revolution,Solle,Ryan,M,17700.0,17700.0
New England Revolution,Thompson,Wells,M,30000.0,30000.0
New England Revolution,Twellman,Taylor,F,325008.0,350008.0
New England Revolution,Warren,Doug,GK,50000.0,50000.0
New York Red Bulls,Altidore,Josmer,F,85000.0,108333.0
New York Red Bulls,Angel,Juan Pablo,F,1500000.0,1593750.0
New York Red Bulls,Caccavale,Salvatore,M,12900.0,12900.0
New York Red Bulls,Camp,Blake,M,12900.0,12900.0
New York Red Bulls,Cepero,Danny,GK,12900.0,12900.0
New York Red Bulls,Conway,Jon,GK,65000.0,65750.0
New York Red Bulls,Doe,Francis,F,48000.0,48000.0
New York Red Bulls,Freeman,Hunter,D-M,50600.0,60600.0
New York Red Bulls,Goldthwaite,Kevin,D,30870.0,30870.0
New York Red Bulls,Ikangu,Elie,M,17700.0,17700.0
New York Red Bulls,Karcz,Chris,M,12900.0,12900.0
New York Red Bulls,Kovalenko,Dema,M,190000.0,197375.0
New York Red Bulls,Laventure,Jerrod,F,12900.0,12900.0
New York Red Bulls,Leitch,Chris,D,43200.0,43200.0
New York Red Bulls,Magee,Mike,F,56206.25,57206.25
New York Red Bulls,Mathis,Clint,M-F,270000.0,410000.0
New York Red Bulls,Mendes,Carlos,D,62606.25,62606.25
New York Red Bulls,Parke,Jeff,D,47250.0,48500.0
New York Red Bulls,Patterson,Randi,F,12900.0,12900.0
New York Red Bulls,Quaranta,Santino,F,100000.0,105312.5
New York Red Bulls,Reyna,Claudio,M,1000008.0,1250008.0
New York Red Bulls,Richards,Dane,F-M,30000.0,30000.0
New York Red Bulls,Schopp,Markus,M,175000.0,175000.0
New York Red Bulls,Stammler,Seth,D,30870.0,30870.0
New York Red Bulls,Ubiparipovic,Sinisa,F-M,17700.0,17700.0
New York Red Bulls,Van Den Bergh,Dave,M,180000.0,214583.33
New York Red Bulls,Vide,Joe,M,17700.0,17700.0
New York Red Bulls,Waterreus,Ronald,GK,200000.0,200000.0
New York Red Bulls,Wolyniec,John,F,65625.0,65625.0
Pool,Monsalve,David,GK,30000.0,30000.0
Pool,Pardo,Boris,GK,17700.0,17700.0
Pool,Reynolds,Samuel,GK,17700.0,17700.0
Pool,Schoeni,Kenny,GK,17700.0,17700.0
Real Salt Lake,Beckerman,Kyle,M,120000.0,122500.0
Real Salt Lake,Besagno,Nikolas,M,75000.0,111500.0
Real Salt Lake,Brown,Kyle,F,17700.0,17700.0
Real Salt Lake,Brown,Chris,M-F,70000.0,70000.0
Real Salt Lake,Curfman,Steven,M,12900.0,12900.0
Real Salt Lake,Cutler,Kenny,M,30000.0,30000.0
Real Salt Lake,Eskandarian,Alecko,F,155000.0,175500.0
Real Salt Lake,Espindola,Edgar,F,72000.0,72000.0
Real Salt Lake,Findley,Robert,F,36000.0,48500.0
Real Salt Lake,Forko,Willis,D,30000.0,30000.0
Real Salt Lake,Harris,Atiba,F,30000.0,30000.0
Real Salt Lake,Hashimoto,Duke,F,17700.0,17700.0
Real Salt Lake,Jimenez,Christian,M,33075.0,43075.0
Real Salt Lake,Kipre,Jean-Martial,D,30000.0,30000.0
Real Salt Lake,Kirby,Dustin,D,12900.0,12900.0
Real Salt Lake,Kotschau,Ritchie,D,69300.0,70175.0
Real Salt Lake,Lancos,Chris,D,17700.0,17700.0
Real Salt Lake,Mantilla,Matias,D,48000.0,48000.0
Real Salt Lake,Morales,Javier,M,120000.0,120000.0
Real Salt Lake,Pope,Eddie,D,265000.0,265000.0
Real Salt Lake,Reynish,Kyle,GK,17700.0,17700.0
Real Salt Lake,Rimando,Nick,GK,64125.0,68468.75
Real Salt Lake,Seitz,Chris,GK,55000.0,90500.0
Real Salt Lake,Stewart,Jack,D,41081.25,48581.25
Real Salt Lake,Sturgis,Nathan,M,70000.0,103000.0
Real Salt Lake,Talley,Carey,D,118248.0,118248.0
Real Salt Lake,Watson,Jamie,F,45100.0,50100.0
Real Salt Lake,Williams,Andy,F,70008.0,70008.0
Real Salt Lake,Wingert,Chris,D,54993.75,62493.75
Toronto FC,Attakora-Gyan,Nana,D,12900.0,12900.0
Toronto FC,Boyens,Andrew,D,30000.0,47500.0
Toronto FC,Braz,Adam,D,67200.0,74950.0
Toronto FC,Brennan,Jim,D,150000.0,158000.0
Toronto FC,Canizalez,Maycoll,M,36000.0,40000.0
Toronto FC,Cunningham,Jeffrey,F,220000.0,232500.0
Toronto FC,Dichio,Daniel,F,150000.0,158125.0
Toronto FC,Djekanovic,Srdjan,GK,17700.0,17700.0
Toronto FC,Dunivant,Todd,D,99750.0,99750.0
Toronto FC,Edu,Maurice,M,50000.0,132500.0
Toronto FC,Gala,Gabriel,M,12900.0,12900.0
Toronto FC,Guzman,David,M,12900.0,12900.0
Toronto FC,Hemming,Tyler,M,17700.0,17700.0
Toronto FC,Lombardo,Andrea,F,30000.0,30000.0
Toronto FC,Lumley,Stephen,D,12900.0,12900.0
Toronto FC,Marshall,Tyrone,D,142000.0,149500.0
Toronto FC,Melo,Joey,M,12900.0,12900.0
Toronto FC,Nunez,Cristian,M,17700.0,17700.0
Toronto FC,O'Brien,Ronnie,M,240000.0,258750.0
Toronto FC,Pozniak,Chris,D,90000.0,95000.0
Toronto FC,Reda,Marco,D,100000.0,105000.0
Toronto FC,Robinson,Carl,M,300000.0,315000.0
Toronto FC,Samuel,Collin,F,90000.0,115000.0
Toronto FC,Stamatopolus,Kenny,GK,30000.0,37500.0
Toronto FC,Sutton,Greg,GK,125000.0,132562.5
Toronto FC,Welsh,Andrew,M,195000.0,204750.0
Toronto FC,Wynne,Marvell,D,47500.0,150000.0
